LST_Kelvin,NDVI,Albedo,LST_Celsius,RHII,BAH,TAH,IAH,MAH,AOD,Optimized_NDVI,Optimized_Albedo,Delta_T
324.173525,0.2114315927028656,0.1872374,51.02352500000001,11.632608906653276,58.68665689521188,41.865597427482285,0.0,14.67166422380297,0.4875871328026079,0.3070536509007797,0.44543316769025015,-0.6619377136230469
324.17010698,-0.0138753652572631,0.3987647999999999,51.02010698000004,11.629190886653303,78.00212652800765,46.44585787967479,0.0,19.500531632001916,0.43665139263113417,0.1579377609332021,0.4262945704039813,0.22332382202148438
324.17010698,-0.0152627285569906,0.4117031,51.02010698000004,11.629190886653303,78.12106459333933,45.95315940597898,0.0,19.53026614833483,0.7989938947865665,0.15935990439541128,0.6398602771951737,-2.891345977783203
324.1564349,0.2330175936222076,0.1838196,51.006434900000045,11.615518806653313,56.8360982217206,40.653756498510006,0.0,14.20902455543015,0.6384380344746375,0.27136301505741967,0.3285980671729628,-2.5608596801757812
324.15472589,0.2488164156675338,0.1873688,51.00472589000003,11.6138097966533,55.481671930525245,39.57517657186222,0.0,13.870417982631311,0.6764319971538324,0.2975358149119816,0.3285102396601628,-3.1818809509277344
324.14959886,0.3119913041591644,0.1827484,50.99959885999999,11.60868276665326,50.06571562245912,35.84093362766345,0.0,12.51642890561478,0.7941623648435853,0.4909772703385293,0.18416523608093063,-5.2467803955078125
324.14618084,0.1776603013277053,0.2062469,50.99618084000002,11.60526474665329,61.58185533436813,43.27829987256414,0.0,15.395463833592032,0.6450865583390353,0.48236372610061096,0.31562750891757396,-2.0881385803222656
324.13763579,0.1806066185235977,0.1976159,50.98763579000001,11.59671969665328,61.32926881488783,43.39590367005471,0.0,15.332317203721956,0.32551867536244183,0.20834568881523777,0.2437118739253984,1.7959403991699219
324.13421777,0.1296209692955017,0.2049003,50.98421776999999,11.593301676653256,65.70024682768378,46.2219351370419,0.0,16.425061706920946,0.46245033451843587,0.3113671567247058,0.23357150090504714,0.6697273254394531
324.12567272,0.2253919243812561,0.1896445,50.975672720000034,11.584756626653302,57.48984360085536,40.93466839558967,0.0,14.37246090021384,0.7012046024959282,0.45299358977817955,0.19856282013428153,-3.0926170349121094
324.11883668,0.0636012032628059,0.2049987,50.96883667999998,11.57792058665325,71.36009327678671,50.19987832811759,0.0,17.84002331919668,0.335053877824719,0.33410136502644555,0.3380066644314107,3.2438087463378906
324.1051646,0.1031727343797683,0.2004324,50.955164600000046,11.564248506653314,67.9676427526969,47.98641543245999,0.0,16.991910688174226,0.2140858960800714,0.28866586925739524,0.28633276586772366,4.452014923095703
324.08978351,0.2072821855545044,0.1905318,50.939783509999984,11.548867416653252,59.042383804375774,42.01092059160716,0.0,14.760595951093944,0.6191218876681942,0.26549553745605337,0.25199915339684453,-2.0168418884277344
324.0880745,0.123544305562973,0.1943722,50.93807450000003,11.547158406653296,66.22119662371777,46.97713406952515,0.0,16.555299155929443,0.776792082005374,0.1978098224735109,0.23688293571143898,-2.3310203552246094
